client_id,emp_var_rate,cons_price_idx,cons_conf_idx,euribor_3m,num_of_emp,salary,job_id
7384,1.4,93.918,-42.7,4.961,5228.1,$145k,J7384
7385,1.1,93.994,-36.4,4.864,5191,$55k,J7385
7386,1.1,93.994,-36.4,4.864,5191,$105k,J7386
7387,-0.1,93.2,-42,4.076,5195.8,$245k,J7387
7388,-1.8,92.893,-46.2,1.334,5099.1,$285k,J7388
7389,1.1,93.994,-36.4,4.855,5191,$65k,J7389
7390,-1.8,93.075,-47.1,1.453,5099.1,$215k,J7390
7391,-1.8,92.893,-46.2,1.25,5099.1,$95k,J7391
7392,-3.4,92.649,-30.1,0.72,5017.5,$95k,J7392
7393,1.4,93.444,-36.1,4.965,5228.1,$75k,J7393
7394,1.1,93.994,-36.4,4.859,5191,$85k,J7394
7395,-1.8,92.893,-46.2,1.291,5099.1,$165k,J7395
7396,1.1,93.994,-36.4,4.855,5191,$285k,J7396
7397,-0.1,93.2,-42,4.076,5195.8,$245k,J7397
7398,1.4,93.444,-36.1,4.963,5228.1,$45k,J7398
7399,1.4,93.918,-42.7,4.963,5228.1,$65k,J7399
7400,1.1,93.994,-36.4,4.857,5191,$95k,J7400
7401,1.4,93.444,-36.1,4.963,5228.1,$105k,J7401
7402,1.4,94.465,-41.8,4.961,5228.1,$125k,J7402
7403,-0.1,93.2,-42,4.153,5195.8,$145k,J7403
7404,-1.8,93.075,-47.1,1.41,5099.1,$165k,J7404
7405,-1.8,92.893,-46.2,1.327,5099.1,$105k,J7405
7406,-1.8,92.893,-46.2,1.334,5099.1,$35k,J7406
7407,1.4,94.465,-41.8,4.958,5228.1,$85k,J7407
7408,-1.8,93.075,-47.1,1.41,5099.1,$215k,J7408
7409,1.1,93.994,-36.4,4.857,5191,$285k,J7409
7410,1.4,93.444,-36.1,4.964,5228.1,$185k,J7410
7411,-3.4,92.649,-30.1,0.719,5017.5,$45k,J7411
7412,1.4,93.444,-36.1,4.963,5228.1,$35k,J7412
7413,1.4,93.444,-36.1,4.968,5228.1,$95k,J7413
7414,1.1,93.994,-36.4,4.859,5191,$245k,J7414
7415,-1.8,92.893,-46.2,1.354,5099.1,$145k,J7415
7416,-1.7,94.215,-40.3,0.893,4991.6,$145k,J7416
7417,-0.1,93.2,-42,4.12,5195.8,$75k,J7417
7418,-1.8,93.075,-47.1,1.405,5099.1,$75k,J7418
7419,1.4,93.918,-42.7,4.962,5228.1,$95k,J7419
7420,1.4,93.444,-36.1,4.966,5228.1,$185k,J7420
7421,1.4,94.465,-41.8,4.958,5228.1,$185k,J7421
7422,-2.9,92.201,-31.4,0.873,5076.2,$125k,J7422
7423,-0.1,93.2,-42,4.021,5195.8,$125k,J7423
7424,-0.1,93.2,-42,4.021,5195.8,$165k,J7424
7425,1.1,93.994,-36.4,4.857,5191,$45k,J7425
7426,-0.1,93.2,-42,4.191,5195.8,$215k,J7426
7427,-1.8,92.893,-46.2,1.281,5099.1,$185k,J7427
7428,-1.8,93.075,-47.1,1.41,5099.1,$125k,J7428
7429,1.4,93.444,-36.1,4.963,5228.1,$65k,J7429
7430,1.4,94.465,-41.8,4.96,5228.1,$65k,J7430
7431,-1.8,92.893,-46.2,1.334,5099.1,$285k,J7431
7432,1.1,93.994,-36.4,4.86,5191,$35k,J7432
7433,-1.8,93.075,-47.1,1.405,5099.1,$35k,J7433
7434,1.1,93.994,-36.4,4.857,5191,$95k,J7434
7435,1.4,93.918,-42.7,4.968,5228.1,$105k,J7435
7436,1.4,93.444,-36.1,4.963,5228.1,$75k,J7436
7437,-0.1,93.2,-42,4.191,5195.8,$75k,J7437
7438,1.4,93.918,-42.7,4.962,5228.1,$165k,J7438
7439,1.4,93.918,-42.7,4.968,5228.1,$45k,J7439
7440,1.4,93.918,-42.7,4.957,5228.1,$95k,J7440
7441,1.1,93.994,-36.4,4.857,5191,$245k,J7441
7442,-1.8,92.893,-46.2,1.327,5099.1,$85k,J7442
7443,-0.1,93.2,-42,4.12,5195.8,$215k,J7443
7444,1.4,93.444,-36.1,4.965,5228.1,$215k,J7444
7445,-1.8,93.075,-47.1,1.445,5099.1,$125k,J7445
7446,-2.9,92.963,-40.8,1.26,5076.2,$65k,J7446
7447,-0.1,93.2,-42,4.12,5195.8,$105k,J7447
7448,-1.8,92.893,-46.2,1.259,5099.1,$285k,J7448
7449,-1.7,94.215,-40.3,0.896,4991.6,$35k,J7449
7450,1.1,93.994,-36.4,4.86,5191,$45k,J7450
7451,-1.8,93.075,-47.1,1.405,5099.1,$215k,J7451
7452,1.4,93.918,-42.7,4.957,5228.1,$215k,J7452
7453,1.4,94.465,-41.8,4.96,5228.1,$185k,J7453
7454,1.1,93.994,-36.4,4.856,5191,$65k,J7454
7455,1.4,93.444,-36.1,4.968,5228.1,$95k,J7455
7456,-3.4,92.649,-30.1,0.715,5017.5,$165k,J7456
7457,1.4,93.918,-42.7,4.968,5228.1,$145k,J7457
7458,-0.1,93.2,-42,4.076,5195.8,$215k,J7458
7459,1.4,93.918,-42.7,4.963,5228.1,$145k,J7459
7460,-1.8,92.893,-46.2,1.281,5099.1,$85k,J7460
7461,-1.8,92.893,-46.2,1.334,5099.1,$105k,J7461
7462,-1.8,92.893,-46.2,1.334,5099.1,$35k,J7462
7463,-1.7,94.215,-40.3,0.81,4991.6,$285k,J7463
7464,1.1,93.994,-36.4,4.857,5191,$185k,J7464
7465,-1.8,92.893,-46.2,1.244,5099.1,$285k,J7465
7466,1.4,93.918,-42.7,4.96,5228.1,$145k,J7466
7467,1.4,94.465,-41.8,4.96,5228.1,$185k,J7467
7468,1.4,93.918,-42.7,4.955,5228.1,$35k,J7468
7469,1.4,93.444,-36.1,4.964,5228.1,$185k,J7469
7470,-1.8,92.893,-46.2,1.291,5099.1,$45k,J7470
7471,1.4,94.465,-41.8,4.947,5228.1,$285k,J7471
7472,1.4,93.918,-42.7,4.962,5228.1,$55k,J7472
7473,1.4,93.444,-36.1,4.968,5228.1,$185k,J7473
7474,-1.8,93.876,-40,0.677,5008.7,$185k,J7474
7475,-1.8,92.843,-50,1.799,5099.1,$185k,J7475
7476,1.1,93.994,-36.4,4.856,5191,$145k,J7476
7477,1.4,93.444,-36.1,4.963,5228.1,$75k,J7477
7478,1.1,93.994,-36.4,4.856,5191,$145k,J7478
7479,1.4,93.444,-36.1,4.965,5228.1,$285k,J7479
7480,1.1,93.994,-36.4,4.858,5191,$85k,J7480
7481,1.4,93.918,-42.7,4.962,5228.1,$245k,J7481
7482,-1.8,92.893,-46.2,1.281,5099.1,$145k,J7482
7483,1.4,94.465,-41.8,4.961,5228.1,$45k,J7483
7484,-1.8,93.369,-34.8,0.652,5008.7,$285k,J7484
7485,1.4,94.465,-41.8,4.961,5228.1,$35k,J7485
7486,1.1,93.994,-36.4,4.859,5191,$65k,J7486
7487,-1.8,93.369,-34.8,0.652,5008.7,$35k,J7487
7488,1.4,93.918,-42.7,4.958,5228.1,$165k,J7488
7489,-2.9,92.201,-31.4,0.883,5076.2,$55k,J7489
7490,-1.8,92.893,-46.2,1.291,5099.1,$95k,J7490
7491,-1.8,93.075,-47.1,1.405,5099.1,$245k,J7491
7492,1.4,93.918,-42.7,4.962,5228.1,$45k,J7492
7493,1.4,93.444,-36.1,4.968,5228.1,$95k,J7493
7494,1.4,93.918,-42.7,4.963,5228.1,$75k,J7494
7495,-1.8,92.893,-46.2,1.244,5099.1,$285k,J7495
7496,-3.4,92.431,-26.9,0.731,5017.5,$35k,J7496
7497,1.4,93.918,-42.7,4.957,5228.1,$165k,J7497
7498,1.4,93.918,-42.7,4.963,5228.1,$145k,J7498
7499,1.4,93.918,-42.7,4.961,5228.1,$165k,J7499
7500,-2.9,92.963,-40.8,1.252,5076.2,$245k,J7500
7501,1.1,93.994,-36.4,4.86,5191,$35k,J7501
7502,-1.8,92.893,-46.2,1.281,5099.1,$215k,J7502
7503,1.4,93.918,-42.7,4.962,5228.1,$145k,J7503
7504,-1.8,92.893,-46.2,1.327,5099.1,$65k,J7504
7505,1.4,93.444,-36.1,4.964,5228.1,$45k,J7505
7506,-0.1,93.2,-42,4.191,5195.8,$105k,J7506
7507,-3.4,92.649,-30.1,0.72,5017.5,$95k,J7507
7508,1.4,93.918,-42.7,4.961,5228.1,$245k,J7508
7509,-1.8,93.075,-47.1,1.41,5099.1,$85k,J7509
7510,1.4,94.465,-41.8,4.959,5228.1,$165k,J7510
7511,1.1,93.994,-36.4,4.858,5191,$165k,J7511
7512,-1.8,93.075,-47.1,1.405,5099.1,$215k,J7512
7513,1.1,93.994,-36.4,4.86,5191,$185k,J7513
7514,1.4,94.465,-41.8,4.961,5228.1,$105k,J7514
7515,-1.8,93.075,-47.1,1.405,5099.1,$85k,J7515
7516,1.4,93.444,-36.1,4.964,5228.1,$165k,J7516
7517,1.4,94.465,-41.8,4.864,5228.1,$185k,J7517
7518,1.4,93.444,-36.1,4.963,5228.1,$65k,J7518
7519,1.4,93.918,-42.7,4.957,5228.1,$95k,J7519
7520,1.1,93.994,-36.4,4.857,5191,$165k,J7520
7521,1.1,93.994,-36.4,4.857,5191,$185k,J7521
7522,-1.1,94.199,-37.5,0.886,4963.6,$185k,J7522
7523,-1.8,92.893,-46.2,1.264,5099.1,$65k,J7523
7524,1.4,93.444,-36.1,4.963,5228.1,$185k,J7524
7525,1.4,93.444,-36.1,4.964,5228.1,$65k,J7525
7526,1.1,93.994,-36.4,4.857,5191,$145k,J7526
7527,-2.9,92.201,-31.4,0.838,5076.2,$65k,J7527
7528,1.1,93.994,-36.4,4.855,5191,$285k,J7528
7529,1.4,93.444,-36.1,4.964,5228.1,$45k,J7529
7530,-1.8,92.893,-46.2,1.327,5099.1,$75k,J7530
7531,1.4,93.918,-42.7,4.962,5228.1,$245k,J7531
7532,-1.8,93.075,-47.1,1.405,5099.1,$65k,J7532
7533,1.1,93.994,-36.4,4.855,5191,$75k,J7533
7534,-1.1,94.767,-50.8,1.049,4963.6,$75k,J7534
7535,1.4,93.444,-36.1,4.963,5228.1,$165k,J7535
7536,1.4,93.918,-42.7,4.963,5228.1,$215k,J7536
7537,-1.8,93.075,-47.1,1.415,5099.1,$75k,J7537
7538,1.1,93.994,-36.4,4.859,5191,$45k,J7538
7539,1.4,93.444,-36.1,4.965,5228.1,$95k,J7539
7540,-1.8,92.893,-46.2,1.291,5099.1,$45k,J7540
7541,-0.1,93.2,-42,4.191,5195.8,$75k,J7541
7542,-2.9,92.201,-31.4,0.873,5076.2,$145k,J7542
7543,-1.7,94.055,-39.8,0.72,4991.6,$215k,J7543
7544,1.4,93.444,-36.1,4.965,5228.1,$85k,J7544
7545,-1.8,92.893,-46.2,1.313,5099.1,$85k,J7545
7546,-1.8,93.075,-47.1,1.405,5099.1,$95k,J7546
7547,-0.1,93.2,-42,4.12,5195.8,$85k,J7547
7548,1.1,93.994,-36.4,4.86,5191,$215k,J7548
7549,-0.1,93.2,-42,4.021,5195.8,$85k,J7549
7550,1.4,93.444,-36.1,4.965,5228.1,$65k,J7550
7551,1.1,93.994,-36.4,4.859,5191,$35k,J7551
7552,-1.8,92.893,-46.2,1.25,5099.1,$45k,J7552
7553,1.4,93.444,-36.1,4.963,5228.1,$45k,J7553
7554,1.4,93.444,-36.1,4.965,5228.1,$215k,J7554
7555,-1.8,93.075,-47.1,1.405,5099.1,$125k,J7555
7556,-1.8,93.369,-34.8,0.643,5008.7,$125k,J7556
7557,1.4,93.918,-42.7,4.963,5228.1,$245k,J7557
7558,1.4,94.465,-41.8,4.959,5228.1,$55k,J7558
7559,1.4,94.465,-41.8,4.961,5228.1,$95k,J7559
7560,1.4,93.918,-42.7,4.962,5228.1,$145k,J7560
7561,1.1,93.994,-36.4,4.857,5191,$215k,J7561
7562,-1.7,94.215,-40.3,0.846,4991.6,$35k,J7562
7563,-1.8,92.893,-46.2,1.334,5099.1,$245k,J7563
7564,1.4,93.444,-36.1,4.965,5228.1,$85k,J7564
7565,-3.4,92.431,-26.9,0.73,5017.5,$105k,J7565
7566,1.1,93.994,-36.4,4.856,5191,$55k,J7566
7567,1.4,93.918,-42.7,4.962,5228.1,$215k,J7567
7568,1.4,94.465,-41.8,4.959,5228.1,$185k,J7568
7569,-1.8,92.893,-46.2,1.334,5099.1,$65k,J7569
7570,-0.1,93.2,-42,4.191,5195.8,$55k,J7570
7571,1.4,93.444,-36.1,4.964,5228.1,$185k,J7571
7572,1.4,93.918,-42.7,4.963,5228.1,$215k,J7572
7573,-3,92.713,-33,0.715,5023.5,$285k,J7573
7574,1.4,93.918,-42.7,4.963,5228.1,$45k,J7574
7575,-2.9,92.963,-40.8,1.262,5076.2,$165k,J7575
7576,1.1,93.994,-36.4,4.86,5191,$85k,J7576
7577,1.4,94.465,-41.8,4.961,5228.1,$215k,J7577
7578,1.1,93.994,-36.4,4.86,5191,$165k,J7578
7579,-1.8,93.075,-47.1,1.405,5099.1,$35k,J7579
7580,-1.8,92.893,-46.2,1.334,5099.1,$85k,J7580
7581,1.1,93.994,-36.4,4.859,5191,$125k,J7581
7582,-1.8,92.893,-46.2,1.327,5099.1,$85k,J7582
7583,1.4,93.444,-36.1,4.966,5228.1,$65k,J7583
7584,1.4,94.465,-41.8,4.864,5228.1,$245k,J7584
7585,1.1,93.994,-36.4,4.86,5191,$215k,J7585
7586,-0.1,93.2,-42,4.191,5195.8,$105k,J7586
7587,-0.1,93.2,-42,4.12,5195.8,$75k,J7587
7588,1.4,94.465,-41.8,4.961,5228.1,$85k,J7588
7589,-1.8,93.075,-47.1,1.41,5099.1,$75k,J7589
7590,1.4,94.465,-41.8,4.959,5228.1,$85k,J7590
7591,1.1,93.994,-36.4,4.857,5191,$185k,J7591
7592,1.4,94.465,-41.8,4.967,5228.1,$65k,J7592
7593,1.4,93.444,-36.1,4.963,5228.1,$145k,J7593
7594,1.4,93.444,-36.1,4.966,5228.1,$245k,J7594
7595,-0.1,93.2,-42,4.021,5195.8,$215k,J7595
7596,1.1,93.994,-36.4,4.864,5191,$245k,J7596
7597,1.1,93.994,-36.4,4.855,5191,$165k,J7597
7598,1.4,93.444,-36.1,4.967,5228.1,$185k,J7598
7599,1.4,93.444,-36.1,4.966,5228.1,$35k,J7599
7600,-2.9,92.963,-40.8,1.268,5076.2,$75k,J7600
7601,-2.9,92.201,-31.4,0.884,5076.2,$65k,J7601
7602,1.4,93.918,-42.7,4.962,5228.1,$215k,J7602
7603,1.4,93.918,-42.7,4.962,5228.1,$35k,J7603
7604,1.4,93.444,-36.1,4.966,5228.1,$145k,J7604
7605,1.4,93.918,-42.7,4.96,5228.1,$105k,J7605
7606,1.1,93.994,-36.4,4.857,5191,$75k,J7606
7607,1.4,94.465,-41.8,4.866,5228.1,$165k,J7607
7608,1.4,93.444,-36.1,4.968,5228.1,$95k,J7608
7609,-1.8,93.075,-47.1,1.466,5099.1,$245k,J7609
7610,1.4,93.918,-42.7,4.963,5228.1,$65k,J7610
7611,-0.1,93.2,-42,4.076,5195.8,$45k,J7611
7612,1.1,93.994,-36.4,4.857,5191,$215k,J7612
7613,-1.8,92.893,-46.2,1.291,5099.1,$105k,J7613
7614,-2.9,92.963,-40.8,1.281,5076.2,$145k,J7614
7615,1.4,93.918,-42.7,4.96,5228.1,$85k,J7615
7616,-0.1,93.2,-42,4.153,5195.8,$75k,J7616
7617,1.4,94.465,-41.8,4.865,5228.1,$165k,J7617
7618,-0.1,93.2,-42,4.076,5195.8,$95k,J7618
7619,1.4,93.918,-42.7,4.957,5228.1,$105k,J7619
7620,-3.4,92.649,-30.1,0.714,5017.5,$105k,J7620
7621,-1.8,92.893,-46.2,1.327,5099.1,$285k,J7621
7622,-1.7,94.055,-39.8,0.739,4991.6,$35k,J7622
7623,1.4,93.918,-42.7,4.96,5228.1,$185k,J7623
7624,1.1,93.994,-36.4,4.857,5191,$95k,J7624
7625,-0.1,93.2,-42,4.153,5195.8,$185k,J7625
7626,1.4,94.465,-41.8,4.962,5228.1,$35k,J7626
7627,-3.4,92.379,-29.8,0.773,5017.5,$245k,J7627
7628,-1.8,93.075,-47.1,1.483,5099.1,$55k,J7628
7629,1.4,94.465,-41.8,4.967,5228.1,$45k,J7629
7630,-1.8,92.893,-46.2,1.313,5099.1,$65k,J7630
7631,1.4,93.444,-36.1,4.963,5228.1,$75k,J7631
7632,1.1,93.994,-36.4,4.857,5191,$285k,J7632
7633,-1.7,94.215,-40.3,0.861,4991.6,$105k,J7633
7634,-0.1,93.2,-42,4.153,5195.8,$95k,J7634
7635,1.4,93.918,-42.7,4.957,5228.1,$85k,J7635
7636,1.4,93.444,-36.1,4.964,5228.1,$245k,J7636
7637,1.4,93.918,-42.7,4.961,5228.1,$165k,J7637
7638,1.1,93.994,-36.4,4.86,5191,$105k,J7638
7639,-1.8,92.843,-50,1.726,5099.1,$245k,J7639
7640,-1.8,92.893,-46.2,1.344,5099.1,$45k,J7640
7641,1.4,94.465,-41.8,4.961,5228.1,$85k,J7641
7642,1.4,94.465,-41.8,4.961,5228.1,$145k,J7642
7643,1.4,93.444,-36.1,4.964,5228.1,$85k,J7643
7644,1.4,93.444,-36.1,4.964,5228.1,$125k,J7644
7645,1.4,93.444,-36.1,4.964,5228.1,$65k,J7645
7646,-1.8,93.369,-34.8,0.655,5008.7,$285k,J7646
7647,1.4,93.444,-36.1,4.965,5228.1,$35k,J7647
7648,-1.8,93.075,-47.1,1.423,5099.1,$35k,J7648
7649,-1.8,92.893,-46.2,1.327,5099.1,$55k,J7649
7650,1.4,94.465,-41.8,4.959,5228.1,$65k,J7650
7651,1.1,93.994,-36.4,4.859,5191,$245k,J7651
7652,1.4,93.444,-36.1,4.964,5228.1,$145k,J7652
7653,1.1,93.994,-36.4,4.855,5191,$95k,J7653
7654,1.4,93.444,-36.1,4.963,5228.1,$245k,J7654
7655,1.1,93.994,-36.4,4.856,5191,$55k,J7655
7656,-0.1,93.2,-42,4.153,5195.8,$105k,J7656
7657,-0.1,93.2,-42,4.021,5195.8,$55k,J7657
7658,1.1,93.994,-36.4,4.859,5191,$65k,J7658
7659,1.1,93.994,-36.4,4.859,5191,$45k,J7659
7660,1.1,93.994,-36.4,4.857,5191,$95k,J7660
7661,1.4,94.465,-41.8,4.961,5228.1,$45k,J7661
7662,1.1,93.994,-36.4,4.857,5191,$75k,J7662
7663,-0.1,93.2,-42,4.076,5195.8,$75k,J7663
7664,1.4,93.918,-42.7,4.962,5228.1,$75k,J7664
7665,1.4,93.918,-42.7,4.961,5228.1,$45k,J7665
7666,1.4,94.465,-41.8,4.967,5228.1,$125k,J7666
7667,-2.9,92.963,-40.8,1.268,5076.2,$165k,J7667
7668,1.4,93.444,-36.1,4.963,5228.1,$95k,J7668
7669,-1.7,94.215,-40.3,0.881,4991.6,$55k,J7669
7670,1.4,93.918,-42.7,4.962,5228.1,$215k,J7670
7671,1.1,93.994,-36.4,4.857,5191,$65k,J7671
7672,1.1,93.994,-36.4,4.859,5191,$45k,J7672
7673,-0.1,93.2,-42,4.021,5195.8,$75k,J7673
7674,-0.1,93.2,-42,4.021,5195.8,$145k,J7674
7675,1.4,93.918,-42.7,4.957,5228.1,$285k,J7675
7676,-2.9,92.201,-31.4,0.851,5076.2,$125k,J7676
7677,1.4,93.444,-36.1,4.966,5228.1,$65k,J7677
7678,1.1,93.994,-36.4,4.857,5191,$65k,J7678
7679,1.1,93.994,-36.4,4.857,5191,$55k,J7679
7680,-0.1,93.2,-42,4.191,5195.8,$125k,J7680
7681,-0.1,93.2,-42,4.191,5195.8,$145k,J7681
7682,-1.8,92.843,-50,1.757,5099.1,$165k,J7682
7683,-0.1,93.2,-42,4.021,5195.8,$185k,J7683
7684,1.4,93.918,-42.7,4.968,5228.1,$105k,J7684
7685,-3,92.713,-33,0.706,5023.5,$185k,J7685
7686,1.1,93.994,-36.4,4.856,5191,$165k,J7686
7687,1.4,93.444,-36.1,4.968,5228.1,$145k,J7687
7688,-1.8,92.893,-46.2,1.291,5099.1,$125k,J7688
7689,1.1,93.994,-36.4,4.86,5191,$165k,J7689
7690,1.4,94.465,-41.8,4.967,5228.1,$245k,J7690
7691,1.4,93.918,-42.7,4.962,5228.1,$145k,J7691
7692,-1.8,92.893,-46.2,1.334,5099.1,$55k,J7692
7693,-1.8,92.893,-46.2,1.244,5099.1,$285k,J7693
7694,1.4,93.918,-42.7,4.96,5228.1,$185k,J7694
7695,1.1,93.994,-36.4,4.857,5191,$185k,J7695
7696,-3.4,92.431,-26.9,0.739,5017.5,$165k,J7696
7697,1.4,93.444,-36.1,4.964,5228.1,$145k,J7697
7698,1.1,93.994,-36.4,4.856,5191,$165k,J7698
7699,1.4,93.918,-42.7,4.958,5228.1,$35k,J7699
7700,-1.7,94.027,-38.3,0.904,4991.6,$55k,J7700
7701,-0.1,93.2,-42,4.191,5195.8,$165k,J7701
7702,1.4,94.465,-41.8,4.961,5228.1,$45k,J7702
7703,1.1,93.994,-36.4,4.856,5191,$125k,J7703
7704,1.4,94.465,-41.8,4.864,5228.1,$185k,J7704
7705,1.4,94.465,-41.8,4.96,5228.1,$95k,J7705
7706,1.4,93.444,-36.1,4.965,5228.1,$125k,J7706
7707,1.4,93.918,-42.7,4.968,5228.1,$125k,J7707
7708,-0.1,93.2,-42,4.153,5195.8,$145k,J7708
7709,1.4,93.444,-36.1,4.97,5228.1,$215k,J7709
7710,1.1,93.994,-36.4,4.857,5191,$35k,J7710
7711,1.4,94.465,-41.8,4.866,5228.1,$105k,J7711
7712,1.4,93.918,-42.7,4.962,5228.1,$75k,J7712
7713,-1.7,94.027,-38.3,0.898,4991.6,$95k,J7713
7714,-2.9,92.201,-31.4,0.869,5076.2,$145k,J7714
7715,1.1,93.994,-36.4,4.856,5191,$245k,J7715
7716,-3.4,92.431,-26.9,0.72,5017.5,$125k,J7716
7717,1.4,93.444,-36.1,4.968,5228.1,$185k,J7717
7718,-1.8,92.893,-46.2,1.344,5099.1,$125k,J7718
7719,1.4,94.465,-41.8,4.947,5228.1,$125k,J7719
7720,1.4,94.465,-41.8,4.967,5228.1,$65k,J7720
7721,-1.8,92.893,-46.2,1.266,5099.1,$215k,J7721
7722,1.1,93.994,-36.4,4.864,5191,$55k,J7722
7723,-2.9,92.201,-31.4,0.883,5076.2,$145k,J7723
7724,-1.8,92.893,-46.2,1.354,5099.1,$85k,J7724
7725,1.4,94.465,-41.8,4.959,5228.1,$145k,J7725
7726,1.4,93.444,-36.1,4.964,5228.1,$185k,J7726
7727,1.4,93.444,-36.1,4.963,5228.1,$125k,J7727
7728,1.1,93.994,-36.4,4.856,5191,$35k,J7728
7729,1.1,93.994,-36.4,4.859,5191,$45k,J7729
7730,1.4,93.918,-42.7,4.957,5228.1,$145k,J7730
7731,-0.1,93.2,-42,4.076,5195.8,$285k,J7731
7732,1.1,93.994,-36.4,4.855,5191,$165k,J7732
7733,-1.8,92.893,-46.2,1.266,5099.1,$65k,J7733
7734,1.1,93.994,-36.4,4.856,5191,$55k,J7734
7735,-2.9,92.201,-31.4,0.883,5076.2,$105k,J7735
7736,-1.8,92.893,-46.2,1.244,5099.1,$65k,J7736
7737,-1.1,94.601,-49.5,0.977,4963.6,$35k,J7737
7738,-1.8,92.893,-46.2,1.266,5099.1,$105k,J7738
7739,1.4,93.918,-42.7,4.963,5228.1,$75k,J7739
7740,1.4,94.465,-41.8,4.947,5228.1,$145k,J7740
7741,1.4,93.444,-36.1,4.965,5228.1,$65k,J7741
7742,1.4,93.918,-42.7,4.961,5228.1,$145k,J7742
7743,1.4,93.918,-42.7,4.962,5228.1,$125k,J7743
7744,1.1,93.994,-36.4,4.857,5191,$245k,J7744
7745,1.4,93.918,-42.7,4.963,5228.1,$55k,J7745
7746,1.4,93.444,-36.1,4.963,5228.1,$105k,J7746
7747,1.4,94.465,-41.8,4.866,5228.1,$95k,J7747
7748,1.1,93.994,-36.4,4.857,5191,$45k,J7748
7749,1.1,93.994,-36.4,4.855,5191,$105k,J7749
7750,1.4,94.465,-41.8,4.865,5228.1,$65k,J7750
7751,1.4,93.444,-36.1,4.965,5228.1,$75k,J7751
7752,1.1,93.994,-36.4,4.859,5191,$75k,J7752
7753,-3.4,92.431,-26.9,0.728,5017.5,$185k,J7753
7754,-1.8,93.075,-47.1,1.405,5099.1,$285k,J7754
7755,1.4,93.444,-36.1,4.966,5228.1,$105k,J7755
7756,-1.8,92.893,-46.2,1.344,5099.1,$95k,J7756
7757,-1.8,93.876,-40,0.697,5008.7,$125k,J7757
7758,1.4,93.444,-36.1,4.964,5228.1,$145k,J7758
7759,1.4,93.444,-36.1,4.966,5228.1,$95k,J7759
7760,1.1,93.994,-36.4,4.855,5191,$55k,J7760
7761,1.4,93.444,-36.1,4.97,5228.1,$165k,J7761
7762,1.4,93.444,-36.1,4.963,5228.1,$75k,J7762
7763,1.4,93.444,-36.1,4.963,5228.1,$75k,J7763
7764,1.4,93.918,-42.7,4.961,5228.1,$285k,J7764
7765,-1.8,92.893,-46.2,1.266,5099.1,$105k,J7765
7766,1.4,93.918,-42.7,4.961,5228.1,$55k,J7766
7767,1.4,94.465,-41.8,4.961,5228.1,$245k,J7767
7768,-2.9,92.201,-31.4,0.873,5076.2,$145k,J7768
7769,1.4,93.444,-36.1,4.965,5228.1,$105k,J7769
7770,-0.1,93.2,-42,4.12,5195.8,$85k,J7770
7771,1.4,93.444,-36.1,4.965,5228.1,$65k,J7771
7772,1.4,93.918,-42.7,4.96,5228.1,$285k,J7772
7773,-1.8,92.893,-46.2,1.313,5099.1,$245k,J7773
7774,-3,92.713,-33,0.718,5023.5,$215k,J7774
7775,-1.8,93.075,-47.1,1.405,5099.1,$125k,J7775
7776,1.1,93.994,-36.4,4.855,5191,$45k,J7776
7777,-0.1,93.2,-42,4.076,5195.8,$285k,J7777
7778,-1.8,93.075,-47.1,1.405,5099.1,$145k,J7778
7779,1.1,93.994,-36.4,4.856,5191,$215k,J7779
7780,-1.8,92.893,-46.2,1.291,5099.1,$65k,J7780
7781,-0.1,93.2,-42,4.191,5195.8,$105k,J7781
7782,-1.7,94.027,-38.3,0.904,4991.6,$185k,J7782
7783,1.4,93.444,-36.1,4.964,5228.1,$185k,J7783
7784,1.4,93.444,-36.1,4.963,5228.1,$145k,J7784
7785,-0.1,93.2,-42,4.153,5195.8,$65k,J7785
7786,-0.1,93.798,-40.4,4.968,5195.8,$145k,J7786
7787,1.4,93.444,-36.1,4.968,5228.1,$55k,J7787
7788,1.4,93.918,-42.7,4.96,5228.1,$55k,J7788
7789,1.4,94.465,-41.8,4.961,5228.1,$65k,J7789
7790,1.4,93.918,-42.7,4.961,5228.1,$65k,J7790
7791,-0.1,93.2,-42,4.076,5195.8,$245k,J7791
7792,1.1,93.994,-36.4,4.859,5191,$35k,J7792
7793,-3.4,92.649,-30.1,0.722,5017.5,$75k,J7793
7794,1.4,94.465,-41.8,4.961,5228.1,$125k,J7794
7795,1.1,93.994,-36.4,4.856,5191,$35k,J7795
7796,1.4,93.918,-42.7,4.963,5228.1,$95k,J7796
7797,-0.1,93.2,-42,4.076,5195.8,$105k,J7797
7798,1.4,93.444,-36.1,4.964,5228.1,$105k,J7798
7799,1.1,93.994,-36.4,4.857,5191,$125k,J7799
7800,1.4,93.918,-42.7,4.962,5228.1,$185k,J7800
7801,-1.8,92.893,-46.2,1.344,5099.1,$285k,J7801
7802,1.4,93.444,-36.1,4.963,5228.1,$125k,J7802
7803,-2.9,92.963,-40.8,1.268,5076.2,$165k,J7803
7804,1.4,93.918,-42.7,4.961,5228.1,$185k,J7804
7805,1.4,93.444,-36.1,4.965,5228.1,$105k,J7805
7806,-0.1,93.2,-42,4.021,5195.8,$75k,J7806
7807,-1.1,94.199,-37.5,0.879,4963.6,$105k,J7807
7808,-3.4,92.431,-26.9,0.742,5017.5,$145k,J7808
