client_id,campaign,pdays,previous,poutcome,outcome
8219,3,245,0,nonexistent,no
8220,2,216,1,nonexistent,no
8221,5,181,1,nonexistent,no
8222,2,160,0,nonexistent,no
8223,0,61,0,nonexistent,no
8224,1,13,0,nonexistent,no
8225,4,26,0,nonexistent,no
8226,9,17,0,nonexistent,no
8227,2,48,1,nonexistent,no
8228,2,200,0,nonexistent,no
8229,6,129,0,nonexistent,no
8230,1,122,0,nonexistent,no
8231,7,74,0,failure,no
8232,7,245,0,nonexistent,no
8233,3,50,1,nonexistent,no
8234,4,80,1,nonexistent,no
8235,2,93,0,nonexistent,no
8236,4,6,1,failure,no
8237,8,133,0,nonexistent,no
8238,5,157,0,nonexistent,no
8239,7,78,0,nonexistent,no
8240,3,61,0,nonexistent,no
8241,5,182,1,nonexistent,no
8242,7,191,0,nonexistent,no
8243,6,232,1,nonexistent,no
8244,1,163,0,failure,no
8245,5,67,0,nonexistent,no
8246,0,55,1,nonexistent,no
8247,3,22,0,failure,no
8248,9,187,1,nonexistent,no
8249,0,0,0,nonexistent,no
8250,9,208,0,nonexistent,no
8251,4,211,0,nonexistent,no
8252,6,5,1,nonexistent,no
8253,1,13,1,nonexistent,no
8254,5,197,1,nonexistent,no
8255,2,196,0,nonexistent,no
8256,3,206,0,nonexistent,no
8257,6,210,1,nonexistent,no
8258,3,223,0,nonexistent,yes
8259,2,232,1,nonexistent,no
8260,3,141,0,success,yes
8261,3,19,0,nonexistent,no
8262,6,10,0,nonexistent,no
8263,8,165,0,nonexistent,no
8264,0,244,1,nonexistent,yes
8265,5,15,1,nonexistent,no
8266,4,155,1,failure,no
8267,3,96,1,nonexistent,no
8268,5,253,0,nonexistent,no
8269,0,228,1,failure,no
8270,0,80,0,nonexistent,no
8271,8,46,1,nonexistent,no
8272,1,188,0,nonexistent,no
8273,1,14,1,nonexistent,no
8274,2,195,0,nonexistent,no
8275,6,21,0,nonexistent,no
8276,7,159,1,nonexistent,no
8277,3,150,1,failure,no
8278,6,67,0,failure,no
8279,8,76,0,nonexistent,no
8280,3,134,1,nonexistent,no
8281,4,207,0,failure,no
8282,1,189,1,nonexistent,no
8283,9,64,1,nonexistent,no
8284,1,166,1,nonexistent,no
8285,8,206,1,nonexistent,no
8286,2,223,0,nonexistent,no
8287,0,35,0,nonexistent,no
8288,0,1,1,nonexistent,no
8289,5,134,0,failure,no
8290,0,235,1,nonexistent,no
8291,7,169,0,nonexistent,no
8292,7,121,0,success,yes
8293,1,217,0,nonexistent,no
8294,3,31,0,nonexistent,no
8295,1,42,0,nonexistent,no
8296,3,144,0,nonexistent,no
8297,8,73,1,nonexistent,no
8298,5,62,0,failure,yes
8299,6,132,0,failure,no
8300,8,183,1,nonexistent,no
8301,9,69,0,success,yes
8302,7,24,1,nonexistent,no
8303,2,86,0,nonexistent,no
8304,2,124,1,nonexistent,no
8305,5,100,0,nonexistent,no
8306,8,31,0,nonexistent,no
8307,7,236,1,success,yes
8308,4,89,1,failure,no
8309,3,163,0,nonexistent,yes
8310,0,15,0,nonexistent,yes
8311,7,88,1,nonexistent,no
8312,2,142,0,nonexistent,no
8313,0,95,1,nonexistent,yes
8314,8,38,0,nonexistent,no
8315,6,214,0,nonexistent,no
8316,3,145,1,nonexistent,no
8317,0,225,1,nonexistent,no
8318,2,68,1,nonexistent,no
8319,2,229,1,nonexistent,no
8320,4,27,0,nonexistent,no
8321,2,142,1,nonexistent,no
8322,4,33,1,success,no
8323,0,43,1,nonexistent,no
8324,3,32,0,nonexistent,no
8325,2,207,1,nonexistent,no
8326,1,85,0,nonexistent,yes
8327,9,160,0,nonexistent,yes
8328,1,107,1,nonexistent,no
8329,0,12,0,nonexistent,no
8330,2,154,1,failure,no
8331,6,246,1,nonexistent,no
8332,0,87,1,nonexistent,no
8333,4,102,1,nonexistent,no
8334,1,115,1,nonexistent,no
8335,2,255,1,nonexistent,no
8336,5,41,1,nonexistent,no
8337,4,215,1,nonexistent,no
8338,5,147,0,nonexistent,no
8339,0,161,0,failure,no
8340,3,21,1,nonexistent,no
8341,8,208,0,nonexistent,no
8342,7,2,1,nonexistent,no
8343,2,107,0,nonexistent,no
8344,8,16,1,nonexistent,no
8345,0,227,0,nonexistent,no
8346,5,203,0,nonexistent,no
8347,3,62,0,nonexistent,no
8348,8,62,1,nonexistent,no
8349,4,63,1,nonexistent,no
8350,2,40,1,nonexistent,no
8351,6,4,0,nonexistent,no
8352,6,19,1,failure,no
8353,6,98,0,nonexistent,no
8354,2,138,1,nonexistent,yes
8355,0,126,1,nonexistent,no
8356,0,223,1,nonexistent,no
8357,4,181,0,nonexistent,no
8358,4,178,1,nonexistent,no
8359,2,175,0,nonexistent,no
8360,6,227,1,failure,no
8361,2,152,0,nonexistent,no
8362,4,19,0,failure,no
8363,4,34,0,nonexistent,no
8364,9,168,0,nonexistent,no
8365,4,150,1,failure,no
8366,6,121,0,nonexistent,no
8367,0,53,0,failure,yes
8368,1,73,0,nonexistent,no
8369,7,198,0,nonexistent,no
8370,2,131,1,nonexistent,no
8371,3,56,0,nonexistent,yes
8372,1,131,1,nonexistent,no
8373,2,141,0,nonexistent,no
8374,1,79,0,nonexistent,yes
8375,3,145,0,nonexistent,no
8376,5,40,0,nonexistent,no
8377,2,67,0,nonexistent,no
8378,1,42,0,nonexistent,yes
8379,9,218,0,nonexistent,no
8380,4,180,0,nonexistent,no
8381,6,144,0,nonexistent,no
8382,1,135,1,success,yes
8383,1,19,0,nonexistent,no
8384,3,248,1,nonexistent,no
8385,8,165,0,nonexistent,no
8386,4,122,1,nonexistent,no
8387,6,44,0,failure,no
8388,5,118,0,nonexistent,no
8389,0,215,1,success,yes
8390,0,232,1,nonexistent,no
8391,6,11,0,nonexistent,no
8392,0,18,0,success,yes
8393,8,40,1,nonexistent,no
8394,0,211,0,nonexistent,no
8395,1,56,0,nonexistent,no
8396,4,60,1,nonexistent,no
8397,4,94,0,nonexistent,no
8398,0,3,1,nonexistent,no
8399,8,112,1,nonexistent,no
8400,4,25,0,failure,no
8401,9,96,0,nonexistent,no
8402,0,24,0,failure,no
8403,4,212,1,nonexistent,no
8404,1,230,0,success,yes
8405,3,254,0,nonexistent,no
8406,1,153,0,nonexistent,no
8407,0,4,1,nonexistent,no
8408,5,51,0,nonexistent,no
8409,5,230,1,nonexistent,no
8410,3,23,0,nonexistent,no
8411,1,231,0,nonexistent,no
8412,9,65,0,failure,no
8413,9,28,1,nonexistent,no
8414,0,154,0,nonexistent,no
8415,5,192,0,nonexistent,no
8416,3,177,0,nonexistent,no
8417,6,180,1,success,yes
8418,7,3,0,nonexistent,yes
8419,7,81,0,nonexistent,no
8420,3,201,1,nonexistent,no
8421,8,51,0,nonexistent,no
8422,8,30,0,nonexistent,no
8423,7,186,1,nonexistent,no
8424,1,161,1,nonexistent,no
8425,5,77,0,nonexistent,no
8426,4,89,1,success,yes
8427,5,29,1,nonexistent,no
8428,2,163,1,nonexistent,no
8429,5,49,1,nonexistent,no
8430,3,88,1,nonexistent,no
8431,6,108,0,nonexistent,no
8432,4,172,0,nonexistent,no
8433,1,179,0,failure,no
8434,7,211,1,failure,no
8435,6,170,1,nonexistent,yes
8436,7,214,1,nonexistent,no
8437,3,205,0,nonexistent,no
8438,6,80,0,nonexistent,no
8439,9,24,0,failure,no
8440,2,92,0,nonexistent,no
8441,3,238,0,nonexistent,no
8442,5,68,0,nonexistent,no
8443,6,227,0,success,no
8444,3,145,1,nonexistent,no
8445,8,219,0,nonexistent,no
8446,6,256,0,nonexistent,no
8447,3,219,1,nonexistent,no
8448,4,107,0,nonexistent,no
8449,3,34,0,nonexistent,no
8450,7,251,1,nonexistent,no
8451,4,165,1,nonexistent,no
8452,9,247,1,failure,no
8453,8,68,0,failure,no
8454,9,54,1,nonexistent,no
8455,8,233,0,nonexistent,no
8456,7,145,1,nonexistent,no
8457,8,195,0,nonexistent,no
8458,6,42,1,nonexistent,no
8459,9,0,0,nonexistent,no
8460,6,77,1,nonexistent,no
8461,2,170,0,nonexistent,no
8462,8,127,0,nonexistent,no
8463,9,135,0,nonexistent,no
8464,2,114,0,failure,no
8465,9,144,1,nonexistent,no
8466,3,192,1,nonexistent,no
8467,0,182,0,success,yes
8468,7,168,1,nonexistent,no
8469,7,196,0,nonexistent,no
8470,2,6,0,nonexistent,no
8471,8,186,1,nonexistent,no
8472,4,214,0,nonexistent,yes
8473,8,239,1,nonexistent,no
8474,4,109,1,nonexistent,no
8475,0,56,0,nonexistent,no
8476,3,244,0,nonexistent,no
8477,1,17,0,nonexistent,yes
8478,4,158,0,nonexistent,no
8479,0,168,1,nonexistent,no
8480,9,62,0,nonexistent,no
8481,1,221,1,nonexistent,no
8482,0,202,0,nonexistent,no
8483,8,216,0,nonexistent,no
8484,8,40,1,nonexistent,no
8485,4,133,1,nonexistent,no
8486,9,65,0,failure,no
8487,5,81,1,nonexistent,no
8488,1,5,1,nonexistent,no
8489,8,8,1,nonexistent,no
8490,7,192,0,nonexistent,no
8491,0,186,0,nonexistent,no
8492,6,217,1,nonexistent,no
8493,5,24,1,nonexistent,no
8494,4,175,0,nonexistent,no
8495,4,256,0,nonexistent,no
8496,2,133,0,nonexistent,no
8497,2,148,1,nonexistent,no
8498,0,178,0,nonexistent,no
8499,5,108,1,nonexistent,no
8500,9,152,1,nonexistent,yes
8501,6,220,0,success,yes
8502,9,52,1,nonexistent,yes
8503,0,121,0,nonexistent,no
8504,1,106,1,nonexistent,no
8505,6,4,1,nonexistent,no
8506,3,38,0,nonexistent,no
8507,7,29,0,nonexistent,no
8508,7,55,1,nonexistent,no
8509,7,251,1,nonexistent,no
8510,1,83,1,nonexistent,no
8511,0,55,0,nonexistent,no
8512,2,33,1,nonexistent,no
8513,2,57,0,failure,no
8514,1,176,0,nonexistent,no
8515,3,61,1,nonexistent,no
8516,6,11,0,nonexistent,no
8517,3,70,0,nonexistent,no
8518,7,126,1,nonexistent,no
8519,8,235,1,nonexistent,no
8520,4,209,1,nonexistent,no
8521,4,122,0,failure,no
8522,4,175,0,nonexistent,no
8523,7,37,0,nonexistent,no
8524,6,7,1,nonexistent,no
8525,1,228,1,nonexistent,no
8526,1,57,1,failure,no
8527,4,54,1,failure,yes
8528,0,219,1,nonexistent,no
8529,8,25,1,nonexistent,no
8530,7,191,1,failure,no
8531,7,96,1,success,yes
8532,8,114,1,nonexistent,no
8533,8,159,0,nonexistent,no
8534,2,113,1,nonexistent,no
8535,8,24,1,nonexistent,no
8536,9,128,0,failure,no
8537,5,228,0,nonexistent,no
8538,6,195,0,nonexistent,no
8539,1,176,1,nonexistent,no
8540,7,145,0,nonexistent,no
8541,0,193,1,nonexistent,yes
8542,3,88,1,nonexistent,no
8543,4,242,1,nonexistent,no
8544,8,18,1,nonexistent,no
8545,6,0,0,nonexistent,no
8546,4,205,1,nonexistent,no
8547,8,199,1,failure,yes
8548,3,229,0,nonexistent,no
8549,3,160,1,nonexistent,no
8550,3,11,0,nonexistent,no
8551,1,173,0,nonexistent,no
8552,8,88,0,nonexistent,no
8553,6,118,1,nonexistent,no
8554,6,55,0,nonexistent,yes
8555,1,81,0,nonexistent,no
8556,4,219,1,nonexistent,no
8557,7,29,0,nonexistent,no
8558,2,1,0,nonexistent,no
8559,3,160,0,success,no
8560,1,13,1,nonexistent,no
8561,5,28,1,nonexistent,no
8562,4,76,0,nonexistent,no
8563,8,132,0,nonexistent,no
8564,0,152,0,nonexistent,no
8565,0,71,0,nonexistent,no
8566,6,47,1,nonexistent,no
8567,8,220,1,nonexistent,no
8568,1,39,0,nonexistent,no
8569,2,217,0,nonexistent,no
8570,0,74,1,nonexistent,no
8571,1,230,0,nonexistent,no
8572,8,63,0,nonexistent,no
8573,5,73,0,nonexistent,no
8574,2,114,1,failure,no
8575,4,59,1,nonexistent,no
8576,0,47,0,nonexistent,no
8577,0,238,0,nonexistent,yes
8578,2,101,1,nonexistent,no
8579,0,62,1,success,yes
8580,6,24,1,nonexistent,no
8581,1,138,0,nonexistent,no
8582,2,132,0,nonexistent,no
8583,9,224,0,nonexistent,no
8584,6,101,0,success,no
8585,0,34,1,nonexistent,no
8586,0,175,0,nonexistent,no
8587,5,184,1,nonexistent,no
8588,4,218,1,nonexistent,no
8589,2,53,0,nonexistent,no
8590,6,191,1,nonexistent,no
8591,4,214,1,nonexistent,no
8592,0,62,0,nonexistent,no
8593,0,130,0,nonexistent,no
8594,4,21,0,nonexistent,no
8595,8,200,1,nonexistent,no
8596,6,29,0,failure,no
8597,0,185,0,nonexistent,no
8598,6,209,1,nonexistent,no
8599,5,79,0,nonexistent,no
8600,6,144,0,nonexistent,no
8601,2,85,0,nonexistent,no
8602,3,172,0,nonexistent,no
8603,5,200,0,nonexistent,yes
8604,6,45,0,nonexistent,no
8605,4,4,0,nonexistent,no
8606,8,203,1,nonexistent,no
8607,2,186,1,nonexistent,no
8608,6,232,0,nonexistent,no
8609,6,143,1,nonexistent,no
8610,8,247,1,nonexistent,no
8611,0,14,1,nonexistent,no
8612,0,93,1,nonexistent,no
8613,2,101,0,nonexistent,no
8614,9,15,1,nonexistent,no
8615,4,8,0,nonexistent,no
8616,2,154,1,nonexistent,no
8617,8,87,1,nonexistent,no
8618,5,240,1,nonexistent,no
8619,6,227,1,nonexistent,no
8620,3,28,1,success,yes
8621,7,105,0,nonexistent,no
8622,4,197,0,nonexistent,no
8623,1,85,1,nonexistent,no
8624,9,237,1,nonexistent,no
8625,0,43,1,nonexistent,no
8626,3,12,1,nonexistent,no
8627,2,140,1,failure,no
8628,8,112,1,nonexistent,no
8629,5,150,0,nonexistent,no
8630,0,179,0,nonexistent,no
8631,9,228,0,nonexistent,no
8632,3,47,0,nonexistent,no
8633,0,175,0,nonexistent,no
8634,1,78,1,nonexistent,no
8635,9,255,0,nonexistent,no
8636,2,9,1,nonexistent,no
8637,2,102,0,nonexistent,no
8638,7,19,0,failure,no
8639,9,14,1,nonexistent,no
8640,3,129,0,nonexistent,no
8641,6,27,0,nonexistent,no
8642,0,172,0,nonexistent,no
8643,2,83,1,nonexistent,no
8644,7,191,1,success,no
8645,3,132,0,nonexistent,no
8646,9,96,0,nonexistent,no
8647,8,127,1,nonexistent,no
8648,9,50,0,nonexistent,no
8649,8,55,1,nonexistent,no
8650,0,91,1,nonexistent,no
8651,3,202,0,nonexistent,no
8652,9,11,0,nonexistent,no
8653,3,158,1,nonexistent,no
8654,0,60,1,nonexistent,no
8655,4,121,1,failure,no
8656,5,123,0,nonexistent,no
8657,8,187,1,nonexistent,no
8658,4,175,1,nonexistent,no
8659,6,24,1,success,yes
8660,8,79,1,nonexistent,no
8661,0,81,0,nonexistent,no
8662,1,157,0,failure,no
8663,7,27,0,nonexistent,no
8664,4,222,0,success,yes
8665,5,135,0,nonexistent,no
8666,0,22,1,nonexistent,no
8667,0,254,1,failure,no
8668,3,44,0,nonexistent,no
8669,7,62,0,nonexistent,no
8670,0,192,1,nonexistent,no
8671,6,206,1,nonexistent,no
8672,5,84,1,nonexistent,no
8673,5,70,0,nonexistent,no
8674,6,104,1,nonexistent,no
8675,6,167,0,failure,no
8676,9,157,0,nonexistent,no
8677,8,249,0,nonexistent,no
8678,2,30,1,nonexistent,no
8679,7,234,1,nonexistent,no
8680,8,79,1,nonexistent,no
8681,1,251,0,nonexistent,no
8682,0,13,1,nonexistent,no
8683,1,226,1,nonexistent,no
8684,5,142,1,nonexistent,no
8685,4,156,1,nonexistent,no
8686,5,103,1,nonexistent,no
8687,4,141,1,success,yes
8688,6,20,0,nonexistent,no
8689,3,30,1,nonexistent,yes
8690,8,63,1,nonexistent,no
8691,3,122,1,nonexistent,no
8692,6,65,0,nonexistent,no
8693,1,171,1,failure,no
8694,9,40,0,nonexistent,no
8695,4,106,0,nonexistent,no
8696,3,252,1,nonexistent,no
8697,5,211,0,nonexistent,no
8698,1,105,1,nonexistent,no
8699,6,249,1,nonexistent,no
8700,4,152,1,nonexistent,no
8701,3,88,1,nonexistent,no
8702,7,166,1,success,no
8703,4,54,1,nonexistent,no
8704,4,160,0,nonexistent,no
8705,0,2,0,nonexistent,no
8706,4,19,0,nonexistent,no
8707,7,31,1,failure,no
8708,9,209,0,failure,yes
8709,0,206,1,nonexistent,no
8710,2,244,1,nonexistent,yes
8711,0,33,0,nonexistent,no
8712,4,152,0,nonexistent,no
8713,8,110,0,nonexistent,no
8714,2,135,1,nonexistent,no
8715,4,255,0,nonexistent,no
8716,6,29,1,success,yes
8717,7,171,0,nonexistent,no
8718,3,29,0,nonexistent,yes
8719,0,229,1,nonexistent,no
8720,4,222,0,nonexistent,no
8721,4,205,0,nonexistent,no
8722,8,60,0,nonexistent,yes
8723,9,23,1,nonexistent,no
8724,1,229,0,nonexistent,no
8725,3,129,0,nonexistent,yes
8726,4,139,0,nonexistent,no
8727,4,192,1,nonexistent,no
8728,5,189,0,nonexistent,no
8729,0,93,1,failure,no
8730,4,238,0,nonexistent,no
8731,9,113,0,nonexistent,no
8732,5,159,1,failure,yes
8733,8,77,0,nonexistent,yes
8734,2,8,1,failure,no
8735,5,105,1,nonexistent,no
8736,5,75,0,nonexistent,no
8737,9,51,0,nonexistent,no
8738,4,118,1,failure,no
8739,4,184,0,nonexistent,no
8740,5,73,1,nonexistent,yes
8741,0,46,1,nonexistent,no
8742,5,25,0,nonexistent,no
8743,1,138,0,nonexistent,no
8744,1,39,0,nonexistent,no
8745,9,121,1,nonexistent,no
8746,4,243,1,nonexistent,no
8747,7,193,1,nonexistent,no
8748,0,255,0,nonexistent,no
8749,5,61,0,nonexistent,no
8750,6,53,1,failure,no
8751,5,73,0,nonexistent,no
8752,6,196,0,nonexistent,no
8753,3,78,0,nonexistent,no
8754,0,166,0,failure,no
8755,2,161,1,nonexistent,no
8756,7,221,0,failure,no
8757,0,231,1,nonexistent,no
8758,6,28,0,nonexistent,no
8759,4,58,1,nonexistent,yes
8760,4,112,1,nonexistent,no
8761,1,45,1,nonexistent,no
8762,5,160,1,nonexistent,no
8763,1,178,1,nonexistent,no
8764,2,149,0,nonexistent,no
8765,4,223,1,nonexistent,no
8766,9,209,1,nonexistent,no
8767,8,8,1,nonexistent,no
8768,8,125,1,nonexistent,no
8769,6,69,1,nonexistent,no
8770,8,99,0,nonexistent,no
8771,7,92,1,nonexistent,no
8772,6,163,0,nonexistent,no
8773,5,226,1,nonexistent,no
8774,2,254,0,failure,no
8775,0,225,0,nonexistent,yes
8776,3,143,1,nonexistent,no
8777,6,240,1,nonexistent,no
8778,0,255,1,nonexistent,no
8779,2,58,0,nonexistent,no
8780,3,124,1,nonexistent,no
8781,8,239,0,nonexistent,no
8782,3,246,1,nonexistent,no
8783,1,175,0,nonexistent,no
8784,0,44,1,nonexistent,no
8785,0,218,0,nonexistent,no
8786,2,221,1,nonexistent,no
8787,0,32,1,nonexistent,no
8788,2,96,0,nonexistent,no
8789,9,91,1,nonexistent,no
8790,8,105,1,failure,yes
8791,7,33,1,nonexistent,no
8792,2,225,0,nonexistent,no
8793,1,175,0,nonexistent,no
8794,4,215,1,nonexistent,no
8795,4,178,0,nonexistent,yes
8796,8,192,0,nonexistent,no
8797,7,23,0,nonexistent,no
8798,0,235,0,nonexistent,no
8799,9,36,0,nonexistent,no
8800,7,202,0,nonexistent,no
8801,3,162,0,nonexistent,no
8802,6,197,0,nonexistent,no
8803,6,109,0,nonexistent,yes
8804,9,183,0,nonexistent,no
8805,4,251,1,nonexistent,no
8806,1,30,1,nonexistent,no
8807,7,167,0,nonexistent,no
8808,6,59,1,nonexistent,no
8809,1,224,1,success,yes
8810,4,67,0,nonexistent,no
8811,7,187,1,nonexistent,no
8812,4,234,0,nonexistent,no
8813,6,72,1,nonexistent,no
8814,4,169,0,nonexistent,no
8815,0,13,1,nonexistent,no
8816,7,248,0,nonexistent,no
8817,0,164,1,nonexistent,no
8818,3,91,1,nonexistent,no
8819,3,3,1,nonexistent,no
8820,5,30,0,nonexistent,yes
8821,8,41,1,nonexistent,yes
8822,5,204,1,nonexistent,no
8823,1,132,1,nonexistent,no
8824,2,58,0,nonexistent,no
8825,2,253,0,nonexistent,no
8826,0,192,0,nonexistent,no
8827,8,72,1,nonexistent,no
8828,2,189,0,success,yes
8829,2,238,0,nonexistent,no
8830,6,126,0,nonexistent,no
8831,6,165,0,nonexistent,no
8832,7,113,1,nonexistent,no
8833,1,120,1,nonexistent,no
8834,9,222,0,nonexistent,no
8835,9,213,0,nonexistent,no
8836,0,94,0,failure,no
8837,3,38,0,nonexistent,no
8838,1,33,1,nonexistent,no
8839,0,6,0,nonexistent,yes
8840,1,41,0,nonexistent,no
8841,9,210,0,nonexistent,no
8842,8,21,0,nonexistent,no
8843,2,215,1,failure,no
8844,0,157,0,nonexistent,no
8845,5,108,1,nonexistent,no
8846,3,233,0,nonexistent,no
8847,1,5,1,nonexistent,no
8848,9,87,1,failure,yes
8849,3,206,0,nonexistent,no
8850,3,224,0,failure,no
8851,9,76,0,nonexistent,no
8852,7,1,1,nonexistent,no
8853,9,250,0,nonexistent,no
8854,4,239,1,nonexistent,no
8855,5,159,1,nonexistent,no
8856,5,176,0,nonexistent,no
8857,1,2,1,nonexistent,no
8858,2,67,0,success,yes
8859,6,180,0,nonexistent,no
8860,7,69,1,nonexistent,no
8861,2,203,1,nonexistent,no
8862,6,252,0,nonexistent,no
8863,3,157,0,failure,yes
8864,3,236,0,nonexistent,yes
8865,6,156,1,nonexistent,no
8866,2,204,0,nonexistent,no
8867,1,188,0,failure,no
8868,8,130,0,nonexistent,no
8869,3,15,1,nonexistent,no
8870,5,60,1,nonexistent,no
8871,7,74,0,nonexistent,no
8872,5,177,1,nonexistent,no
8873,4,211,1,failure,no
8874,4,25,1,failure,yes
8875,5,1,0,nonexistent,no
8876,7,43,0,nonexistent,no
8877,0,204,1,nonexistent,no
8878,2,160,0,nonexistent,yes
8879,5,37,0,nonexistent,no
8880,7,51,1,nonexistent,no
8881,8,66,1,nonexistent,no
8882,4,201,1,nonexistent,no
8883,1,10,1,failure,no
8884,9,110,0,nonexistent,no
8885,4,54,0,nonexistent,no
8886,8,156,1,nonexistent,no
8887,5,46,1,nonexistent,no
8888,0,242,0,nonexistent,no
8889,9,17,1,nonexistent,no
8890,8,126,1,nonexistent,no
8891,8,206,0,nonexistent,no
8892,4,25,1,nonexistent,no
8893,4,247,0,nonexistent,no
8894,0,32,0,nonexistent,no
8895,9,120,0,failure,no
8896,8,38,1,nonexistent,no
8897,8,120,0,success,yes
8898,7,147,0,failure,no
8899,4,152,1,nonexistent,yes
8900,1,150,1,nonexistent,yes
8901,9,221,1,nonexistent,no
8902,6,254,0,nonexistent,no
8903,6,223,0,nonexistent,yes
8904,4,193,1,failure,no
8905,8,183,0,nonexistent,no
8906,0,67,1,failure,no
8907,2,187,1,nonexistent,no
8908,8,25,1,nonexistent,no
8909,5,118,0,nonexistent,no
8910,5,83,0,nonexistent,no
8911,9,148,0,nonexistent,no
8912,0,122,1,success,no
8913,5,196,0,nonexistent,yes
8914,9,116,0,nonexistent,no
8915,6,88,0,nonexistent,no
8916,3,104,1,nonexistent,no
8917,9,138,0,nonexistent,no
8918,2,0,1,nonexistent,yes
8919,3,50,0,nonexistent,no
8920,8,118,0,nonexistent,no
8921,6,70,0,nonexistent,no
8922,2,153,1,nonexistent,no
8923,1,200,0,nonexistent,no
8924,3,176,0,nonexistent,yes
8925,9,162,1,nonexistent,no
8926,7,39,0,nonexistent,no
8927,8,78,0,nonexistent,no
8928,3,90,1,nonexistent,yes
8929,9,78,1,nonexistent,no
8930,9,80,1,nonexistent,no
8931,5,28,1,nonexistent,no
8932,7,89,0,nonexistent,no
8933,5,9,1,failure,no
8934,9,151,0,failure,no
8935,7,124,0,success,yes
8936,9,168,1,nonexistent,no
8937,2,78,0,nonexistent,no
8938,8,119,0,nonexistent,yes
8939,4,242,1,failure,no
8940,2,185,1,nonexistent,no
8941,1,37,1,nonexistent,no
8942,7,29,1,nonexistent,no
8943,5,5,1,nonexistent,no
8944,8,223,0,success,yes
8945,1,3,1,nonexistent,no
8946,4,69,1,nonexistent,no
8947,5,145,0,nonexistent,no
8948,2,144,0,nonexistent,no
8949,5,199,1,nonexistent,no
8950,5,185,1,nonexistent,no
8951,5,94,0,nonexistent,no
8952,9,32,0,nonexistent,no
8953,1,129,1,nonexistent,no
8954,6,16,0,nonexistent,no
8955,0,29,1,nonexistent,no
8956,4,65,0,nonexistent,no
8957,7,168,0,failure,no
8958,5,47,0,nonexistent,yes
8959,0,103,1,nonexistent,no
8960,5,247,1,nonexistent,no
8961,5,208,1,nonexistent,no
8962,3,176,0,nonexistent,no
8963,7,137,0,nonexistent,no
8964,5,41,0,failure,no
8965,4,1,0,nonexistent,no
8966,0,189,1,nonexistent,no
8967,5,105,0,nonexistent,no
8968,3,77,1,nonexistent,no
8969,8,219,0,nonexistent,no
8970,8,178,1,nonexistent,no
8971,9,192,1,nonexistent,yes
8972,7,41,1,success,yes
8973,1,168,0,nonexistent,no
8974,7,208,0,nonexistent,no
8975,2,160,1,nonexistent,no
8976,0,63,0,nonexistent,no
8977,1,174,1,nonexistent,no
8978,6,175,0,nonexistent,no
8979,1,93,1,nonexistent,no
8980,4,118,0,nonexistent,yes
8981,2,89,0,nonexistent,no
8982,9,32,1,nonexistent,yes
8983,2,183,1,nonexistent,no
8984,9,39,1,failure,no
8985,4,221,0,nonexistent,no
8986,9,231,1,nonexistent,no
8987,5,139,0,nonexistent,no
8988,0,2,0,failure,no
8989,3,256,0,failure,yes
8990,0,26,1,nonexistent,no
8991,1,205,0,failure,no
8992,8,30,1,nonexistent,no
8993,1,33,0,nonexistent,no
8994,8,151,1,nonexistent,no
8995,3,189,1,nonexistent,no
8996,2,179,0,nonexistent,no
8997,3,211,1,nonexistent,no
8998,7,250,0,nonexistent,no
8999,6,237,1,failure,no
9000,1,116,0,nonexistent,no
9001,2,103,1,nonexistent,no
9002,3,200,0,failure,no
9003,7,100,1,nonexistent,no
9004,6,255,1,failure,no
9005,7,237,1,nonexistent,no
9006,7,70,1,nonexistent,no
9007,5,120,1,nonexistent,no
9008,6,180,0,nonexistent,no
9009,6,185,0,nonexistent,no
9010,3,120,0,nonexistent,no
9011,2,169,0,success,no
9012,3,31,1,nonexistent,no
9013,3,123,1,nonexistent,no
9014,4,79,1,failure,no
9015,4,18,0,nonexistent,no
9016,3,241,0,nonexistent,no
9017,8,147,1,nonexistent,no
9018,3,174,0,nonexistent,yes
9019,8,13,1,nonexistent,no
9020,2,106,0,nonexistent,no
9021,8,213,1,failure,no
9022,9,207,0,nonexistent,no
9023,5,47,0,failure,no
9024,9,156,1,nonexistent,no
9025,0,91,0,nonexistent,no
9026,9,87,0,nonexistent,no
9027,7,232,0,nonexistent,no
9028,1,63,1,nonexistent,no
9029,4,179,1,nonexistent,no
9030,3,216,0,nonexistent,no
9031,5,224,1,nonexistent,no
9032,9,29,0,nonexistent,no
9033,2,109,0,failure,no
9034,1,220,1,nonexistent,no
9035,7,3,0,failure,yes
9036,4,171,0,failure,no
9037,3,107,0,failure,no
9038,2,119,0,nonexistent,no
9039,5,174,0,nonexistent,no
9040,0,105,0,nonexistent,no
9041,9,110,1,failure,no
9042,7,142,0,nonexistent,no
9043,6,65,0,failure,no
9044,8,156,0,nonexistent,no
9045,4,7,1,nonexistent,no
9046,1,106,1,nonexistent,no
9047,0,152,1,failure,no
9048,5,80,0,nonexistent,no
9049,9,39,1,nonexistent,no
9050,7,157,1,nonexistent,no
9051,8,117,1,nonexistent,no
9052,2,35,0,nonexistent,no
9053,3,163,0,failure,no
9054,9,186,0,nonexistent,no
9055,6,124,1,nonexistent,no
9056,6,251,1,nonexistent,no
9057,0,245,1,nonexistent,no
9058,4,85,0,nonexistent,no
9059,2,84,0,nonexistent,no
