job_id,client_id,job,salary
J7428,7428,blue-collar,$125k
J7429,7429,technician,$65k
J7430,7430,technician,$65k
J7431,7431,blue-collar,$285k
J7432,7432,unemployed,$35k
J7433,7433,management,$35k
J7434,7434,blue-collar,$95k
J7435,7435,self-employed,$105k
J7436,7436,blue-collar,$75k
J7437,7437,entrepreneur,$75k
J7438,7438,retired,$165k
J7439,7439,technician,$45k
J7440,7440,admin.,$95k
J7441,7441,blue-collar,$245k
J7442,7442,blue-collar,$85k
J7443,7443,technician,$215k
J7444,7444,admin.,$215k
J7445,7445,technician,$125k
J7446,7446,self-employed,$65k
J7447,7447,admin.,$105k
J7448,7448,admin.,$285k
J7449,7449,management,$35k
J7450,7450,entrepreneur,$45k
J7451,7451,blue-collar,$215k
J7452,7452,admin.,$215k
J7453,7453,self-employed,$185k
J7454,7454,blue-collar,$65k
J7455,7455,admin.,$95k
J7456,7456,management,$165k
J7457,7457,retired,$145k
J7458,7458,self-employed,$215k
J7459,7459,blue-collar,$145k
J7460,7460,blue-collar,$85k
J7461,7461,entrepreneur,$105k
J7462,7462,admin.,$35k
J7463,7463,technician,$285k
J7464,7464,admin.,$185k
J7465,7465,blue-collar,$285k
J7466,7466,self-employed,$145k
J7467,7467,admin.,$185k
J7468,7468,blue-collar,$35k
J7469,7469,housemaid,$185k
J7470,7470,self-employed,$45k
J7471,7471,management,$285k
J7472,7472,technician,$55k
J7473,7473,admin.,$185k
J7474,7474,admin.,$185k
J7475,7475,student,$185k
J7476,7476,blue-collar,$145k
J7477,7477,admin.,$75k
J7478,7478,housemaid,$145k
J7479,7479,blue-collar,$285k
J7480,7480,admin.,$85k
J7481,7481,technician,$245k
J7482,7482,blue-collar,$145k
J7483,7483,admin.,$45k
J7484,7484,blue-collar,$285k
J7485,7485,management,$35k
J7486,7486,admin.,$65k
J7487,7487,self-employed,$35k
J7488,7488,entrepreneur,$165k
J7489,7489,student,$55k
J7490,7490,management,$95k
J7491,7491,student,$245k
J7492,7492,self-employed,$45k
J7493,7493,technician,$95k
J7494,7494,blue-collar,$75k
J7495,7495,technician,$285k
J7496,7496,admin.,$35k
J7497,7497,blue-collar,$165k
J7498,7498,blue-collar,$145k
J7499,7499,technician,$165k
J7500,7500,retired,$245k
J7501,7501,admin.,$35k
J7502,7502,services,$215k
J7503,7503,admin.,$145k
J7504,7504,blue-collar,$65k
J7505,7505,technician,$45k
J7506,7506,management,$105k
J7507,7507,admin.,$95k
J7508,7508,housemaid,$245k
J7509,7509,blue-collar,$85k
J7510,7510,management,$165k
J7511,7511,blue-collar,$165k
J7512,7512,technician,$215k
J7513,7513,technician,$185k
J7514,7514,admin.,$105k
J7515,7515,technician,$85k
J7516,7516,technician,$165k
J7517,7517,admin.,$185k
J7518,7518,blue-collar,$65k
J7519,7519,blue-collar,$95k
J7520,7520,unemployed,$165k
J7521,7521,self-employed,$185k
J7522,7522,student,$185k
J7523,7523,blue-collar,$65k
J7524,7524,technician,$185k
J7525,7525,technician,$65k
J7526,7526,housemaid,$145k
J7527,7527,admin.,$65k
J7528,7528,housemaid,$285k
J7529,7529,admin.,$45k
J7530,7530,technician,$75k
J7531,7531,services,$245k
J7532,7532,blue-collar,$65k
J7533,7533,technician,$75k
J7534,7534,blue-collar,$75k
J7535,7535,management,$165k
J7536,7536,blue-collar,$215k
J7537,7537,retired,$75k
J7538,7538,management,$45k
J7539,7539,admin.,$95k
J7540,7540,self-employed,$45k
J7541,7541,services,$75k
J7542,7542,services,$145k
J7543,7543,student,$215k
J7544,7544,unknown,$85k
J7545,7545,management,$85k
J7546,7546,services,$95k
J7547,7547,blue-collar,$85k
J7548,7548,technician,$215k
J7549,7549,housemaid,$85k
J7550,7550,blue-collar,$65k
J7551,7551,management,$35k
J7552,7552,services,$45k
J7553,7553,management,$45k
J7554,7554,technician,$215k
J7555,7555,unemployed,$125k
J7556,7556,blue-collar,$125k
J7557,7557,blue-collar,$245k
J7558,7558,entrepreneur,$55k
J7559,7559,self-employed,$95k
J7560,7560,technician,$145k
J7561,7561,admin.,$215k
J7562,7562,admin.,$35k
J7563,7563,services,$245k
J7564,7564,self-employed,$85k
J7565,7565,admin.,$105k
J7566,7566,admin.,$55k
J7567,7567,management,$215k
J7568,7568,admin.,$185k
J7569,7569,services,$65k
J7570,7570,entrepreneur,$55k
J7571,7571,technician,$185k
J7572,7572,blue-collar,$215k
J7573,7573,management,$285k
J7574,7574,services,$45k
J7575,7575,admin.,$165k
J7576,7576,technician,$85k
J7577,7577,services,$215k
J7578,7578,admin.,$165k
J7579,7579,housemaid,$35k
J7580,7580,blue-collar,$85k
J7581,7581,technician,$125k
J7582,7582,self-employed,$85k
J7583,7583,blue-collar,$65k
J7584,7584,blue-collar,$245k
J7585,7585,services,$215k
J7586,7586,technician,$105k
J7587,7587,technician,$75k
J7588,7588,admin.,$85k
J7589,7589,services,$75k
J7590,7590,entrepreneur,$85k
J7591,7591,management,$185k
J7592,7592,admin.,$65k
J7593,7593,admin.,$145k
J7594,7594,admin.,$245k
J7595,7595,retired,$215k
J7596,7596,blue-collar,$245k
J7597,7597,technician,$165k
J7598,7598,technician,$185k
J7599,7599,admin.,$35k
J7600,7600,technician,$75k
J7601,7601,management,$65k
J7602,7602,blue-collar,$215k
J7603,7603,admin.,$35k
J7604,7604,admin.,$145k
J7605,7605,services,$105k
J7606,7606,blue-collar,$75k
J7607,7607,services,$165k
J7608,7608,technician,$95k
J7609,7609,technician,$245k
J7610,7610,blue-collar,$65k
J7611,7611,blue-collar,$45k
J7612,7612,technician,$215k
J7613,7613,blue-collar,$105k
J7614,7614,management,$145k
J7615,7615,admin.,$85k
J7616,7616,admin.,$75k
J7617,7617,retired,$165k
J7618,7618,services,$95k
J7619,7619,blue-collar,$105k
J7620,7620,technician,$105k
J7621,7621,technician,$285k
J7622,7622,technician,$35k
J7623,7623,admin.,$185k
J7624,7624,services,$95k
J7625,7625,admin.,$185k
J7626,7626,blue-collar,$35k
J7627,7627,unemployed,$245k
J7628,7628,blue-collar,$55k
J7629,7629,blue-collar,$45k
J7630,7630,blue-collar,$65k
J7631,7631,blue-collar,$75k
J7632,7632,self-employed,$285k
J7633,7633,admin.,$105k
J7634,7634,unemployed,$95k
J7635,7635,blue-collar,$85k
J7636,7636,admin.,$245k
J7637,7637,services,$165k
J7638,7638,blue-collar,$105k
J7639,7639,technician,$245k
J7640,7640,admin.,$45k
J7641,7641,technician,$85k
J7642,7642,blue-collar,$145k
J7643,7643,admin.,$85k
J7644,7644,housemaid,$125k
J7645,7645,admin.,$65k
J7646,7646,retired,$285k
J7647,7647,technician,$35k
J7648,7648,blue-collar,$35k
J7649,7649,services,$55k
J7650,7650,technician,$65k
J7651,7651,services,$245k
J7652,7652,housemaid,$145k
J7653,7653,blue-collar,$95k
J7654,7654,admin.,$245k
J7655,7655,technician,$55k
J7656,7656,management,$105k
J7657,7657,retired,$55k
J7658,7658,blue-collar,$65k
J7659,7659,blue-collar,$45k
J7660,7660,admin.,$95k
J7661,7661,services,$45k
J7662,7662,technician,$75k
J7663,7663,technician,$75k
J7664,7664,self-employed,$75k
J7665,7665,services,$45k
J7666,7666,unemployed,$125k
J7667,7667,retired,$165k
J7668,7668,admin.,$95k
J7669,7669,housemaid,$55k
J7670,7670,unknown,$215k
J7671,7671,entrepreneur,$65k
J7672,7672,technician,$45k
J7673,7673,blue-collar,$75k
J7674,7674,admin.,$145k
J7675,7675,blue-collar,$285k
J7676,7676,technician,$125k
J7677,7677,technician,$65k
J7678,7678,admin.,$65k
J7679,7679,blue-collar,$55k
J7680,7680,housemaid,$125k
J7681,7681,technician,$145k
J7682,7682,technician,$165k
J7683,7683,technician,$185k
J7684,7684,admin.,$105k
J7685,7685,admin.,$185k
J7686,7686,self-employed,$165k
J7687,7687,blue-collar,$145k
J7688,7688,blue-collar,$125k
J7689,7689,admin.,$165k
J7690,7690,services,$245k
J7691,7691,blue-collar,$145k
J7692,7692,self-employed,$55k
J7693,7693,blue-collar,$285k
J7694,7694,technician,$185k
J7695,7695,technician,$185k
J7696,7696,retired,$165k
J7697,7697,admin.,$145k
J7698,7698,technician,$165k
J7699,7699,unknown,$35k
J7700,7700,admin.,$55k
J7701,7701,retired,$165k
J7702,7702,blue-collar,$45k
J7703,7703,admin.,$125k
J7704,7704,unemployed,$185k
J7705,7705,technician,$95k
J7706,7706,admin.,$125k
J7707,7707,blue-collar,$125k
J7708,7708,admin.,$145k
J7709,7709,blue-collar,$215k
J7710,7710,services,$35k
J7711,7711,management,$105k
J7712,7712,blue-collar,$75k
J7713,7713,services,$95k
J7714,7714,management,$145k
J7715,7715,blue-collar,$245k
J7716,7716,admin.,$125k
J7717,7717,technician,$185k
J7718,7718,admin.,$125k
J7719,7719,blue-collar,$125k
J7720,7720,technician,$65k
J7721,7721,services,$215k
J7722,7722,management,$55k
J7723,7723,management,$145k
J7724,7724,admin.,$85k
J7725,7725,blue-collar,$145k
J7726,7726,admin.,$185k
J7727,7727,housemaid,$125k
J7728,7728,blue-collar,$35k
J7729,7729,blue-collar,$45k
J7730,7730,blue-collar,$145k
J7731,7731,admin.,$285k
J7732,7732,technician,$165k
J7733,7733,entrepreneur,$65k
J7734,7734,services,$55k
J7735,7735,admin.,$105k
J7736,7736,management,$65k
J7737,7737,admin.,$35k
J7738,7738,blue-collar,$105k
J7739,7739,admin.,$75k
J7740,7740,admin.,$145k
J7741,7741,admin.,$65k
J7742,7742,management,$145k
J7743,7743,blue-collar,$125k
J7744,7744,admin.,$245k
J7745,7745,housemaid,$55k
J7746,7746,technician,$105k
J7747,7747,services,$95k
J7748,7748,blue-collar,$45k
J7749,7749,services,$105k
J7750,7750,technician,$65k
J7751,7751,services,$75k
J7752,7752,technician,$75k
J7753,7753,retired,$185k
J7754,7754,blue-collar,$285k
J7755,7755,admin.,$105k
J7756,7756,admin.,$95k
J7757,7757,admin.,$125k
J7758,7758,admin.,$145k
J7759,7759,technician,$95k
J7760,7760,blue-collar,$55k
J7761,7761,admin.,$165k
J7762,7762,unemployed,$75k
J7763,7763,management,$75k
J7764,7764,management,$285k
J7765,7765,management,$105k
J7766,7766,admin.,$55k
J7767,7767,self-employed,$245k
J7768,7768,student,$145k
J7769,7769,admin.,$105k
J7770,7770,retired,$85k
J7771,7771,retired,$65k
J7772,7772,self-employed,$285k
J7773,7773,admin.,$245k
J7774,7774,retired,$215k
J7775,7775,management,$125k
J7776,7776,services,$45k
J7777,7777,technician,$285k
J7778,7778,self-employed,$145k
J7779,7779,blue-collar,$215k
J7780,7780,admin.,$65k
J7781,7781,admin.,$105k
J7782,7782,admin.,$185k
J7783,7783,blue-collar,$185k
J7784,7784,admin.,$145k
J7785,7785,admin.,$65k
J7786,7786,blue-collar,$145k
J7787,7787,admin.,$55k
J7788,7788,admin.,$55k
J7789,7789,housemaid,$65k
J7790,7790,management,$65k
J7791,7791,technician,$245k
J7792,7792,blue-collar,$35k
J7793,7793,student,$75k
J7794,7794,services,$125k
J7795,7795,admin.,$35k
J7796,7796,technician,$95k
J7797,7797,admin.,$105k
J7798,7798,retired,$105k
J7799,7799,technician,$125k
J7800,7800,self-employed,$185k
J7801,7801,blue-collar,$285k
J7802,7802,entrepreneur,$125k
J7803,7803,blue-collar,$165k
J7804,7804,technician,$185k
J7805,7805,technician,$105k
J7806,7806,technician,$75k
J7807,7807,technician,$105k
J7808,7808,technician,$145k
J7809,7809,technician,$165k
J7810,7810,admin.,$125k
J7811,7811,management,$245k
J7812,7812,blue-collar,$185k
J7813,7813,technician,$95k
J7814,7814,blue-collar,$45k
J7815,7815,admin.,$65k
J7816,7816,technician,$145k
J7817,7817,services,$285k
J7818,7818,admin.,$65k
J7819,7819,admin.,$145k
J7820,7820,admin.,$145k
J7821,7821,entrepreneur,$215k
J7822,7822,blue-collar,$215k
J7823,7823,technician,$95k
J7824,7824,admin.,$185k
J7825,7825,technician,$65k
J7826,7826,blue-collar,$165k
J7827,7827,retired,$95k
J7828,7828,admin.,$215k
J7829,7829,admin.,$55k
J7830,7830,admin.,$145k
J7831,7831,admin.,$145k
J7832,7832,services,$65k
J7833,7833,retired,$105k
J7834,7834,admin.,$145k
J7835,7835,services,$65k
J7836,7836,services,$245k
J7837,7837,retired,$65k
J7838,7838,technician,$125k
J7839,7839,management,$35k
J7840,7840,services,$35k
J7841,7841,management,$55k
J7842,7842,admin.,$75k
J7843,7843,admin.,$185k
J7844,7844,technician,$105k
J7845,7845,housemaid,$245k
J7846,7846,housemaid,$285k
J7847,7847,technician,$215k
J7848,7848,admin.,$85k
J7849,7849,retired,$65k
J7850,7850,technician,$165k
J7851,7851,management,$215k
J7852,7852,self-employed,$105k
J7853,7853,services,$65k
J7854,7854,admin.,$45k
J7855,7855,technician,$245k
J7856,7856,technician,$75k
J7857,7857,blue-collar,$215k
J7858,7858,student,$55k
J7859,7859,admin.,$145k
J7860,7860,management,$65k
J7861,7861,blue-collar,$45k
J7862,7862,housemaid,$35k
J7863,7863,blue-collar,$215k
J7864,7864,blue-collar,$285k
J7865,7865,admin.,$125k
J7866,7866,self-employed,$145k
J7867,7867,retired,$45k
J7868,7868,management,$45k
J7869,7869,management,$125k
J7870,7870,blue-collar,$125k
J7871,7871,services,$55k
J7872,7872,admin.,$105k
J7873,7873,admin.,$65k
J7874,7874,blue-collar,$165k
J7875,7875,technician,$245k
J7876,7876,blue-collar,$185k
J7877,7877,admin.,$185k
J7878,7878,technician,$245k
J7879,7879,unemployed,$145k
J7880,7880,technician,$35k
J7881,7881,blue-collar,$105k
J7882,7882,services,$35k
J7883,7883,technician,$165k
J7884,7884,blue-collar,$285k
J7885,7885,technician,$165k
J7886,7886,entrepreneur,$245k
J7887,7887,blue-collar,$75k
J7888,7888,technician,$245k
J7889,7889,self-employed,$105k
J7890,7890,services,$75k
J7891,7891,self-employed,$105k
J7892,7892,technician,$65k
J7893,7893,blue-collar,$45k
J7894,7894,retired,$105k
J7895,7895,services,$85k
J7896,7896,technician,$75k
J7897,7897,admin.,$125k
J7898,7898,blue-collar,$285k
J7899,7899,management,$65k
J7900,7900,services,$45k
J7901,7901,admin.,$55k
J7902,7902,self-employed,$285k
J7903,7903,management,$185k
J7904,7904,services,$55k
J7905,7905,blue-collar,$215k
J7906,7906,housemaid,$125k
J7907,7907,retired,$125k
J7908,7908,technician,$185k
J7909,7909,services,$165k
J7910,7910,self-employed,$165k
J7911,7911,blue-collar,$145k
J7912,7912,technician,$165k
J7913,7913,admin.,$75k
J7914,7914,blue-collar,$165k
J7915,7915,management,$35k
J7916,7916,admin.,$35k
J7917,7917,technician,$75k
J7918,7918,admin.,$85k
J7919,7919,self-employed,$245k
J7920,7920,self-employed,$105k
J7921,7921,admin.,$105k
J7922,7922,services,$185k
J7923,7923,services,$245k
J7924,7924,technician,$85k
J7925,7925,blue-collar,$145k
J7926,7926,technician,$285k
J7927,7927,student,$75k
J7928,7928,technician,$95k
J7929,7929,technician,$125k
J7930,7930,admin.,$145k
J7931,7931,management,$145k
J7932,7932,entrepreneur,$185k
J7933,7933,services,$125k
J7934,7934,technician,$95k
J7935,7935,technician,$215k
J7936,7936,unemployed,$245k
J7937,7937,admin.,$125k
J7938,7938,admin.,$215k
J7939,7939,blue-collar,$285k
J7940,7940,admin.,$215k
J7941,7941,admin.,$65k
J7942,7942,services,$245k
J7943,7943,admin.,$285k
J7944,7944,technician,$75k
J7945,7945,blue-collar,$85k
J7946,7946,student,$125k
J7947,7947,admin.,$65k
J7948,7948,blue-collar,$285k
J7949,7949,housemaid,$105k
J7950,7950,blue-collar,$55k
J7951,7951,management,$165k
J7952,7952,housemaid,$45k
J7953,7953,technician,$75k
J7954,7954,admin.,$75k
J7955,7955,management,$215k
J7956,7956,management,$215k
J7957,7957,blue-collar,$105k
J7958,7958,technician,$185k
J7959,7959,admin.,$125k
J7960,7960,admin.,$185k
J7961,7961,admin.,$75k
J7962,7962,technician,$35k
J7963,7963,blue-collar,$75k
J7964,7964,blue-collar,$215k
J7965,7965,management,$75k
J7966,7966,admin.,$55k
J7967,7967,blue-collar,$145k
J7968,7968,management,$185k
J7969,7969,management,$245k
J7970,7970,admin.,$285k
J7971,7971,blue-collar,$75k
J7972,7972,blue-collar,$55k
J7973,7973,technician,$185k
J7974,7974,admin.,$35k
J7975,7975,technician,$125k
J7976,7976,technician,$85k
J7977,7977,services,$95k
J7978,7978,admin.,$285k
J7979,7979,blue-collar,$245k
J7980,7980,services,$95k
J7981,7981,services,$45k
J7982,7982,technician,$185k
J7983,7983,services,$245k
J7984,7984,admin.,$285k
J7985,7985,admin.,$95k
J7986,7986,technician,$245k
J7987,7987,admin.,$285k
J7988,7988,admin.,$215k
J7989,7989,services,$85k
J7990,7990,blue-collar,$185k
J7991,7991,admin.,$165k
J7992,7992,technician,$215k
J7993,7993,entrepreneur,$95k
J7994,7994,technician,$185k
J7995,7995,retired,$75k
J7996,7996,admin.,$285k
J7997,7997,entrepreneur,$45k
J7998,7998,management,$85k
J7999,7999,self-employed,$245k
J8000,8000,blue-collar,$245k
J8001,8001,services,$245k
J8002,8002,retired,$145k
J8003,8003,admin.,$45k
J8004,8004,services,$95k
J8005,8005,admin.,$75k
J8006,8006,technician,$65k
J8007,8007,admin.,$55k
J8008,8008,admin.,$145k
J8009,8009,admin.,$125k
J8010,8010,blue-collar,$65k
J8011,8011,admin.,$245k
J8012,8012,technician,$245k
J8013,8013,admin.,$55k
J8014,8014,self-employed,$65k
J8015,8015,technician,$95k
J8016,8016,technician,$35k
J8017,8017,services,$215k
J8018,8018,management,$95k
J8019,8019,services,$215k
J8020,8020,blue-collar,$285k
J8021,8021,blue-collar,$85k
J8022,8022,blue-collar,$215k
J8023,8023,blue-collar,$95k
J8024,8024,blue-collar,$145k
J8025,8025,technician,$285k
J8026,8026,technician,$55k
J8027,8027,technician,$45k
J8028,8028,technician,$215k
J8029,8029,management,$215k
J8030,8030,housemaid,$105k
J8031,8031,admin.,$145k
J8032,8032,blue-collar,$95k
J8033,8033,technician,$55k
J8034,8034,management,$55k
J8035,8035,admin.,$165k
J8036,8036,entrepreneur,$105k
J8037,8037,services,$145k
J8038,8038,technician,$65k
J8039,8039,technician,$125k
J8040,8040,services,$35k
J8041,8041,blue-collar,$285k
J8042,8042,services,$55k
J8043,8043,blue-collar,$105k
J8044,8044,technician,$65k
J8045,8045,housemaid,$85k
J8046,8046,retired,$85k
J8047,8047,entrepreneur,$165k
J8048,8048,admin.,$95k
J8049,8049,admin.,$165k
J8050,8050,entrepreneur,$125k
J8051,8051,admin.,$185k
J8052,8052,technician,$125k
J8053,8053,unknown,$95k
J8054,8054,admin.,$245k
J8055,8055,technician,$125k
J8056,8056,admin.,$285k
J8057,8057,student,$75k
J8058,8058,technician,$45k
J8059,8059,housemaid,$45k
J8060,8060,admin.,$105k
J8061,8061,unemployed,$185k
J8062,8062,technician,$185k
J8063,8063,admin.,$285k
J8064,8064,admin.,$55k
J8065,8065,unemployed,$105k
J8066,8066,student,$215k
J8067,8067,blue-collar,$185k
J8068,8068,blue-collar,$105k
J8069,8069,unemployed,$35k
J8070,8070,admin.,$185k
J8071,8071,services,$75k
J8072,8072,technician,$165k
J8073,8073,technician,$105k
J8074,8074,admin.,$75k
J8075,8075,management,$165k
J8076,8076,retired,$95k
J8077,8077,blue-collar,$125k
J8078,8078,technician,$245k
J8079,8079,technician,$215k
J8080,8080,admin.,$185k
J8081,8081,admin.,$145k
J8082,8082,admin.,$285k
J8083,8083,blue-collar,$35k
J8084,8084,services,$75k
J8085,8085,technician,$185k
J8086,8086,services,$55k
J8087,8087,technician,$35k
J8088,8088,services,$165k
J8089,8089,management,$145k
J8090,8090,retired,$105k
J8091,8091,technician,$125k
J8092,8092,management,$245k
J8093,8093,blue-collar,$95k
J8094,8094,technician,$185k
J8095,8095,admin.,$45k
J8096,8096,retired,$125k
J8097,8097,blue-collar,$165k
J8098,8098,management,$145k
J8099,8099,management,$185k
J8100,8100,blue-collar,$285k
J8101,8101,student,$35k
J8102,8102,blue-collar,$125k
J8103,8103,admin.,$185k
J8104,8104,technician,$105k
J8105,8105,admin.,$125k
J8106,8106,blue-collar,$95k
J8107,8107,admin.,$65k
J8108,8108,admin.,$55k
J8109,8109,admin.,$75k
J8110,8110,blue-collar,$125k
J8111,8111,services,$35k
J8112,8112,admin.,$65k
J8113,8113,unemployed,$145k
J8114,8114,services,$45k
J8115,8115,admin.,$105k
J8116,8116,admin.,$35k
J8117,8117,services,$105k
J8118,8118,retired,$165k
J8119,8119,services,$145k
J8120,8120,admin.,$105k
J8121,8121,technician,$85k
J8122,8122,blue-collar,$45k
J8123,8123,technician,$45k
J8124,8124,admin.,$165k
J8125,8125,blue-collar,$95k
J8126,8126,technician,$85k
J8127,8127,retired,$145k
J8128,8128,management,$245k
J8129,8129,unknown,$95k
J8130,8130,management,$285k
J8131,8131,services,$45k
J8132,8132,blue-collar,$105k
J8133,8133,admin.,$95k
J8134,8134,self-employed,$185k
J8135,8135,student,$185k
J8136,8136,admin.,$35k
J8137,8137,management,$125k
J8138,8138,admin.,$65k
J8139,8139,student,$55k
J8140,8140,blue-collar,$185k
J8141,8141,technician,$55k
J8142,8142,technician,$285k
J8143,8143,blue-collar,$55k
J8144,8144,services,$185k
J8145,8145,admin.,$105k
J8146,8146,admin.,$95k
J8147,8147,admin.,$45k
J8148,8148,services,$55k
J8149,8149,admin.,$145k
J8150,8150,technician,$125k
J8151,8151,technician,$165k
J8152,8152,housemaid,$35k
J8153,8153,admin.,$75k
J8154,8154,retired,$35k
J8155,8155,blue-collar,$75k
J8156,8156,technician,$215k
J8157,8157,entrepreneur,$215k
J8158,8158,admin.,$165k
J8159,8159,entrepreneur,$85k
J8160,8160,admin.,$215k
J8161,8161,blue-collar,$105k
J8162,8162,blue-collar,$185k
J8163,8163,management,$85k
J8164,8164,blue-collar,$285k
J8165,8165,self-employed,$215k
J8166,8166,admin.,$125k
J8167,8167,blue-collar,$55k
J8168,8168,technician,$125k
J8169,8169,management,$105k
J8170,8170,student,$55k
J8171,8171,services,$35k
J8172,8172,retired,$215k
J8173,8173,technician,$85k
J8174,8174,blue-collar,$45k
J8175,8175,technician,$85k
J8176,8176,services,$145k
J8177,8177,blue-collar,$125k
J8178,8178,blue-collar,$215k
J8179,8179,services,$245k
J8180,8180,admin.,$245k
J8181,8181,self-employed,$105k
J8182,8182,unemployed,$75k
J8183,8183,housemaid,$95k
J8184,8184,technician,$125k
J8185,8185,services,$45k
J8186,8186,retired,$285k
J8187,8187,retired,$35k
J8188,8188,blue-collar,$45k
J8189,8189,admin.,$245k
J8190,8190,management,$65k
J8191,8191,retired,$65k
J8192,8192,blue-collar,$85k
J8193,8193,admin.,$185k
J8194,8194,admin.,$215k
J8195,8195,services,$105k
J8196,8196,retired,$145k
J8197,8197,technician,$75k
J8198,8198,blue-collar,$85k
J8199,8199,admin.,$85k
J8200,8200,blue-collar,$35k
J8201,8201,housemaid,$65k
J8202,8202,admin.,$45k
J8203,8203,technician,$55k
J8204,8204,unemployed,$85k
J8205,8205,technician,$35k
J8206,8206,technician,$245k
J8207,8207,admin.,$45k
J8208,8208,management,$285k
J8209,8209,admin.,$285k
J8210,8210,blue-collar,$125k
J8211,8211,management,$95k
J8212,8212,blue-collar,$45k
J8213,8213,retired,$95k
J8214,8214,blue-collar,$105k
J8215,8215,admin.,$85k
J8216,8216,services,$285k
J8217,8217,blue-collar,$185k
J8218,8218,housemaid,$75k
J8219,8219,admin.,$95k
J8220,8220,admin.,$85k
J8221,8221,entrepreneur,$75k
J8222,8222,blue-collar,$145k
J8223,8223,services,$145k
J8224,8224,technician,$105k
J8225,8225,housemaid,$215k
J8226,8226,entrepreneur,$285k
J8227,8227,admin.,$165k
J8228,8228,admin.,$105k
J8229,8229,retired,$65k
J8230,8230,housemaid,$105k
J8231,8231,technician,$65k
J8232,8232,technician,$245k
J8233,8233,admin.,$285k
J8234,8234,admin.,$125k
J8235,8235,admin.,$95k
J8236,8236,student,$55k
J8237,8237,admin.,$85k
J8238,8238,management,$105k
J8239,8239,blue-collar,$35k
J8240,8240,services,$75k
J8241,8241,services,$215k
J8242,8242,services,$125k
J8243,8243,admin.,$165k
J8244,8244,services,$165k
J8245,8245,admin.,$35k
J8246,8246,entrepreneur,$215k
J8247,8247,services,$65k
J8248,8248,blue-collar,$215k
J8249,8249,services,$85k
J8250,8250,self-employed,$55k
J8251,8251,admin.,$75k
J8252,8252,blue-collar,$35k
J8253,8253,admin.,$95k
J8254,8254,services,$285k
J8255,8255,admin.,$245k
J8256,8256,admin.,$75k
J8257,8257,entrepreneur,$95k
J8258,8258,blue-collar,$285k
J8259,8259,services,$65k
J8260,8260,technician,$245k
J8261,8261,technician,$145k
J8262,8262,management,$45k
J8263,8263,technician,$65k
J8264,8264,technician,$75k
J8265,8265,technician,$105k
J8266,8266,blue-collar,$125k
J8267,8267,admin.,$95k
J8268,8268,admin.,$65k
J8269,8269,technician,$165k
J8270,8270,services,$65k
J8271,8271,technician,$285k
J8272,8272,blue-collar,$285k
J8273,8273,technician,$105k
J8274,8274,blue-collar,$145k
J8275,8275,blue-collar,$145k
J8276,8276,management,$65k
J8277,8277,technician,$75k
J8278,8278,student,$105k
J8279,8279,services,$85k
J8280,8280,blue-collar,$165k
J8281,8281,retired,$55k
J8282,8282,entrepreneur,$45k
J8283,8283,housemaid,$125k
J8284,8284,management,$85k
J8285,8285,admin.,$75k
J8286,8286,admin.,$145k
J8287,8287,services,$185k
J8288,8288,services,$185k
J8289,8289,retired,$105k
J8290,8290,blue-collar,$45k
J8291,8291,management,$125k
J8292,8292,technician,$185k
J8293,8293,admin.,$35k
J8294,8294,entrepreneur,$125k
J8295,8295,admin.,$145k
J8296,8296,admin.,$245k
J8297,8297,admin.,$215k
J8298,8298,admin.,$105k
J8299,8299,entrepreneur,$95k
J8300,8300,blue-collar,$65k
J8301,8301,admin.,$145k
J8302,8302,services,$125k
J8303,8303,blue-collar,$95k
J8304,8304,admin.,$125k
J8305,8305,technician,$35k
J8306,8306,services,$145k
J8307,8307,blue-collar,$215k
J8308,8308,self-employed,$165k
J8309,8309,technician,$125k
J8310,8310,services,$95k
J8311,8311,admin.,$245k
J8312,8312,management,$165k
J8313,8313,technician,$245k
J8314,8314,admin.,$165k
J8315,8315,admin.,$95k
J8316,8316,self-employed,$145k
J8317,8317,unemployed,$75k
J8318,8318,technician,$215k
J8319,8319,technician,$215k
J8320,8320,admin.,$145k
J8321,8321,services,$165k
J8322,8322,retired,$75k
J8323,8323,entrepreneur,$215k
J8324,8324,admin.,$55k
J8325,8325,unemployed,$85k
J8326,8326,services,$55k
J8327,8327,admin.,$45k
J8328,8328,blue-collar,$85k
J8329,8329,unemployed,$245k
J8330,8330,blue-collar,$215k
J8331,8331,blue-collar,$185k
J8332,8332,self-employed,$245k
J8333,8333,blue-collar,$75k
J8334,8334,management,$105k
J8335,8335,retired,$45k
J8336,8336,technician,$285k
J8337,8337,management,$165k
J8338,8338,admin.,$145k
J8339,8339,management,$245k
J8340,8340,admin.,$75k
J8341,8341,services,$65k
J8342,8342,admin.,$245k
J8343,8343,services,$145k
J8344,8344,services,$65k
J8345,8345,entrepreneur,$35k
J8346,8346,blue-collar,$125k
J8347,8347,blue-collar,$45k
J8348,8348,management,$85k
J8349,8349,admin.,$245k
J8350,8350,blue-collar,$145k
J8351,8351,blue-collar,$45k
J8352,8352,management,$215k
J8353,8353,admin.,$165k
J8354,8354,entrepreneur,$55k
J8355,8355,management,$55k
J8356,8356,services,$95k
J8357,8357,blue-collar,$185k
J8358,8358,retired,$75k
J8359,8359,self-employed,$35k
J8360,8360,blue-collar,$85k
J8361,8361,services,$145k
J8362,8362,blue-collar,$65k
J8363,8363,entrepreneur,$145k
